parentCompany,businessName,businessType,expires,street,city,state,zip,Latitude,Longitude,Accuracy Score,Street,City,State,County,Zip
LYONS LIQUOR LLC,LYONS DEN FINE WINE & SPIRITS,Liquor Store (city), 03/08/2016,5332 DTC BLVD #500,Greenwood Village,CO,801113331,39.619209666667,-104.89656233333,0.9,5332 Dtc Pkwy,Englewood,CO,Arapahoe County,80111
MC LIQUOR 02 LLC,INCREDIBLE WINE & SPIRITS,Liquor Store (city), 09/13/2015,8557A E ARAPAHOE RD,GREENWOOD VILLAGE,CO,801121401,39.594900934673,-104.88937669347,1,8557 A E Arapahoe Rd,Englewood,CO,Arapahoe County,80112
MOSADA LIQUOR INVESTMENTS LLC,DSM LIQUORS,Liquor Store (city), 03/23/2016,9251 E PEAKVIEW ST SUITE E,Greenwood Village,CO,80111,39.598663,-104.884328,0.9,9251 E Peakview Ave,Englewood,CO,Arapahoe County,80111
MOUNTAIN SUN INC,ORCHARDS WINE & SPIRITS,Liquor Store (city), 02/19/2016,5998 S HOLLY ST,Greenwood Village,CO,801114221,39.608041269231,-104.92285188462,0.9,5998 S Holly St,Englewood,CO,Arapahoe County,80111
WOON HYUNG INC,D-A LIQUOR MART,Liquor Store (city), 08/24/2015,9625 E ARAPAHOE RD UNIT Q,GREENWOOD VILLAGE,CO,801123752,39.595029858586,-104.87714489899,1,9625 E Arapahoe Rd,Englewood,CO,Arapahoe County,80112
BOOTLEGGER LIQUORS LLC,BOOTLEGGER LIQUORS,Liquor Store (county), 06/29/2016,52 8TH ST,Guffey,CO,808209126,38.748755166667,-105.52243852083,1,52 8th St,Guffey,CO,Park County,80820
B & D VENTURES INC,SECRET CREEK SPIRITS,Liquor Store (city), 10/22/2015,810 N MAIN ST,Gunnison,CO,812302414,38.552505985507,-106.92690582609,1,810 N Main St,Gunnison,CO,Gunnison County,81230
EAST TOMICHI CORP,WET GROCER DISCOUNT LIQUOR,Liquor Store (city), 02/13/2016,202 E TOMICHI AVE,GUNNISON,CO,812302327,38.5444062,-106.9254968,1,202 E Tomichi Ave,Gunnison,CO,Gunnison County,81230
GUNNISON LIQUOR INC,GUNNISON LIQUOR,Liquor Store (city), 04/05/2016,603 W TOMICHI,Gunnison,CO,812303034,38.544407285714,-106.93339857143,1,603 W Tomichi Ave,Gunnison,CO,Gunnison County,81230
HIGH MOUNTAIN LIQUOR INC,HIGH MOUNTAIN LIQUOR,Liquor Store (city), 07/20/2016,901 NORTH MAIN STREET,GUNNISON,CO,812302415,38.553713235294,-106.92690576471,1,901 N Main St,Gunnison,CO,Gunnison County,81230
SPLITAIL INVESTMENTS LLC,SPORTSMANS LIQUOR,Liquor Store (city), 05/29/2016,713 W TOMICHI AVE,Gunnison,CO,812303036,38.54441,-106.93499975,0.9,713 Tomichi Ave,Gunnison,CO,Gunnison County,81230
FERRO JOHN FERRO KAY,FERROS LIQUORS,Liquor Store (county), 04/30/2016,3200 SOAP CREEK RD,Gunnison,CO,812309234,38.528323,-107.037294,0.33,0,Gunnison,CO,Gunnison County,81230
CANYON LIQUORS LLC,CANYON LIQUORS,Liquor Store (city), 08/21/2015,3838 HWY 6,Gypsum,CO,81637,39.646167,-106.876311,0.8, Us Hwy,Gypsum,CO,Eagle County,81637
JAKE'S LIQUORS INC,COSTCO LIQUORS AT GYPSUM,Liquor Store (city), 08/09/2016,170 COOLEY MESA RD SUITE B,GYPSUM,CO,816379707,39.638195283784,-106.94753931081,0.8,170 Cooley Mesa Rd,Gypsum,CO,Eagle County,81637
LIQUOR SHOP INC THE,LIQUOR SHOP THE,Liquor Store (city), 07/26/2015,600 BERTROCH LN NORTH END,Gypsum,CO,81637,39.650014,-106.954056,1,600 Bertroch Ln,Gypsum,CO,Eagle County,81637
PKJSM INC,MAC'S LIQUOR,Liquor Store (city), 01/08/2016,106 OAKRIDGE,Gypsum,CO,816379904,39.645714192308,-106.94732742308,1,106 Oak Ridge Dr,Gypsum,CO,Eagle County,81637
SHOP & HOP 3 LLC,HIWAY 6 LIQUORS,Liquor Store (city), 07/08/2016,0800 HIGHWAY 6,Gypsum,CO,81637,39.630551646799,-107.10035498234,1,0800 Us Hwy,Gypsum,CO,Eagle County,81637
BBCS OF HARTSEL INC,BADGER BASIN COUNTRY STORE,Liquor Store (county), 06/16/2016,12551 HWY 24,Hartsel,CO,80449,39.096809,-105.890575,0.8, Co Rd,Hartsel,CO,Park County,80449
PRAIRIE OASIS HOLDING COMPANY LLC,HAXTUN LIQUORS,Liquor Store (city), 05/21/2016,230 W 1ST ST,Haxtun,CO,807312714,40.63796715625,-102.6304604375,0.8,230 W 1st St,Haxtun,CO,Phillips County,80731
NANCY'S A-1 AUTO OF HAYDEN INC,A-1 LIQUOR,Liquor Store (city), 10/04/2015,106 E JEFFERSON AVE,Hayden,CO,81639,40.495389137931,-107.25750868966,0.9,106 Us Hwy,Hayden,CO,Routt County,81639
CHANCE INVESTMENTS LLC,CHANCE LIQUORS,Liquor Store (county), 10/23/2015,6885 COUNTY RD 30,Heeney,CO,80498,39.764692,-106.221139,0.22,0,Silverthorne,CO,Summit County,80498
GOOD CORPORATION,A-1 LIQUOR STORE,Liquor Store (county), 07/11/2016,12345 BRIGHTON ROAD,Henderson,CO,806409747,39.920925892857,-104.86552382143,1,12345 Brighton Rd,Henderson,CO,Adams County,80640
HODGIN CILLE B,TBR SERVICE,Liquor Store (county), 10/04/2015,6740 HWY 140,Hesperus,CO,813269316,37.093427272727,-108.17010227273,1,6740 State Hwy,Hesperus,CO,La Plata County,81326
BACCHUS WINE & SPIRITS INC,BACCHUS WINE & SPIRITS,Liquor Store (county), 03/03/2016,9265 S BROADWAY STE 400,HIGHLANDS RANCH,CO,801266665,39.559796,-104.987041,0.8, S Broadway,Littleton,CO,Douglas County,80126
BAM INC,VILLAGE CENTER WINE AND SPIRITS,Liquor Store (county), 01/27/2016,9553 S UNIVERSITY,Highlands Ranch,CO,801267803,39.543647702703,-104.94255878378,1,9553 S University Blvd,Littleton,CO,Douglas County,80126
CORK WINE & SPIRITS INC,CORK WINE & SPIRITS,Liquor Store (county), 08/20/2016,9364 S COLORADO BLVD C-02,Highlands Ranch,CO,80126,39.545838061224,-104.94383512245,1,9364 S Colorado Blvd,Littleton,CO,Douglas County,80126
DAVIDSON'S LIQUOR INC,DAVIDSON'S LIQUOR,Liquor Store (county), 04/15/2016,5500 BOATWORKS DR,Highlands Ranch,CO,80126,39.565103848485,-104.9240299798,1,5500 Boatworks Dr,Littleton,CO,Douglas County,80126
"MARSEC SERVICES, LLC",HIGHLANDS WINE SELLER,Liquor Store (county), 03/21/2016,6670 TIMBERLINE RD,Highlands Ranch,CO,80130,39.543426485549,-104.91111619075,1,6670 Timberline Rd,Littleton,CO,Arapahoe County,80130
OBI INC,HIGHLANDS RANCH WINE AND SPIRITS,Liquor Store (county), 09/18/2016,9455 S. UNIVERSITY BLVD.,Highlands Ranch,CO,80126,39.544518241379,-104.94400786207,1,9455 S University Blvd,Littleton,CO,Douglas County,80126
SB ARARIO INC,WESTSIDE LIQUOR,Liquor Store (county), 07/17/2016,2209 W WILDCAT RESERVE PKWY #E2,HIGHLANDS RANCH,CO,80129,39.53584204,-105.01606612,1,2209 Wildcat Reserve Pkwy,Littleton,CO,Arapahoe County,80129
VAN DUNG NGOC,PROM DISCOUNT LIQUOR,Liquor Store (county), 08/29/2016,2030 E COUNTY LINE RD,HIGHLANDS RANCH,CO,801262439,39.566095185185,-104.96568431019,1,2030 E County Line Rd,Littleton,CO,Douglas County,80126
HAUSNER CATHY SUE,EAST SIDE LIQUOR,Liquor Store (city), 12/28/2015,101 S 1ST ST,Holly,CO,81047,38.053342,-102.119206,1,101 S 1st St,Holly,CO,Prowers County,81047
VAN CAMPEN BARBARA J,TRAILSIDE LIQUOR,Liquor Store (city), 10/13/2015,1015 W COLORADO,HOLLY,CO,810479773,38.053331818182,-102.13086054545,1,1015 W Colorado St,Holly,CO,Prowers County,81047
HOMETOWN LIQUOR LLC,HOMETOWN LIQUOR,Liquor Store (city), 11/03/2015,119 N INTEROCEAN AVE,HOLYOKE,CO,807341012,40.585386734694,-102.30225191837,0.9,119 S Interocean Ave,Holyoke,CO,Phillips County,80734
REDS LIQUORS LLC,RED'S LIQUORS,Liquor Store (city), 02/12/2016,140 E DENVER ST,Holyoke,CO,80734,40.585571666667,-102.30281016667,0.9,140 Us Hwy,Holyoke,CO,Phillips County,80734
CANYON LIQUORS & GIFTS INC,CANYON LIQUORS,Liquor Store (city), 07/31/2016,501 BYERS AVE #14,Hot Sulphur Springs,CO,80451,40.072867,-106.106173,0.9,501 Byers Ave,Hot Sulphur Springs,CO,Grand County,80451
MAHALO BEVERAGES LLC,TRI-R LIQUORS,Liquor Store (city), 12/27/2015,620 EAST BRIDGE ST,Hotchkiss,CO,81419,38.798908384615,-107.71260587179,1,620 E Brg,Hotchkiss,CO,Delta County,81419
DHILLON INC,OLD BUFFALO LIQUORS,Liquor Store (city), 10/30/2015,540 FIR ST,Hudson,CO,80642,39.867533,-105.01352,0.8, Fir Dr,Denver,CO,Denver County,80221
PSL INVESTMENTS LLC,PIT STOP LIQUOR,Liquor Store (city), 02/08/2016,618 CEDAR,HUDSON,CO,80642,40.074058,-104.64403133333,1,618 Cedar St,Hudson,CO,Weld County,80642
NEWBANKS PARKER E JR NEWBANKS BEVERLY S,HUGO LIQUOR,Liquor Store (city), 09/21/2015,513 4th STREET,Hugo,CO,808210000,39.133236777778,-103.4665599697,1,513 4th St,Hugo,CO,Lincoln County,80821
RJB-CUB INC,CLEAR CREEK DISCOUNT LIQUORS,Liquor Store (city), 04/14/2016,2325 MINER ST,IDAHO SPRINGS,CO,80452,39.741971938462,-105.50920070769,1,2325 Miner St,Idaho Springs,CO,Clear Creek County,80452
SDS INCORPORATED,MOUNTAIN MOONSHINE,Liquor Store (city), 12/30/2015,2812 COLORADO BLVD,Idaho Springs,CO,80452,39.741571,-105.502152,1,2812 Colorado Blvd,Idaho Springs,CO,Clear Creek County,80452
CARPENTER WILLIAM M,ROADHOUSE LIQUORS,Liquor Store (county), 01/15/2016,26783 HWY 36,Idalia,CO,80735,39.702397322581,-102.29489307527,0.9,26783 Co Rd,Idalia,CO,Yuma County,80735
LEE EZRA E,WELLS LIQUOR SOUTH,Liquor Store (city), 09/29/2015,555 GODDARD AVE,IGNACIO,CO,81137,37.114700397321,-107.63319901786,0.8,555 Goddard Ave,Ignacio,CO,La Plata County,81137
QUICK THOMAS AZIMMERMAN VERA J,MAIN LIQUOR,Liquor Store (city), 06/10/2013,410 GODDARD AVE,IGNACIO,CO,81137,37.117048055556,-107.63315619444,1,410 Goddard Ave,Ignacio,CO,La Plata County,81137
SOL ENTERPRISES INC,PINON LIQUORS,Liquor Store (city), 01/03/2016,125 GODDARD AVE,Ignacio,CO,811379765,37.119187,-107.63311766667,1,125 Goddard Ave,Ignacio,CO,La Plata County,81137
ILIFF LIQUOR STORE INC,ILIFF LIQUOR CLOSET,Liquor Store (city), 09/15/2015,315 RAILROAD AVE UNIT B,Iliff,CO,80736,40.755151,-103.068404,0.8, Railroad Ave,Iliff,CO,Logan County,80736
MEADE DOROTHY J,JO'S LIQUOR,Liquor Store (county), 12/12/2015,6491 US HWY 36,JOES,CO,808229501,39.655901810811,-102.67922740541,1,6491 Us Hwy,Joes,CO,Yuma County,80822
JOHNSTOWN LIQUOR INC,JOHNSTOWN LIQUOR,Liquor Store (city), 02/20/2016,21 S PARISH AVE,Johnstown,CO,805349099,40.335864163265,-104.90617071429,1,21 S Parish Ave,Johnstown,CO,Weld County,80534
ATKINS JON W,J&J LIQUORS,Liquor Store (city), 04/17/2016,420 W FIRST ST,JULESBURG,CO,807371404,40.984605265306,-102.26592716327,1,420 W 1st St,Julesburg,CO,Sedgwick County,80737
GRAHAM ENTERPRISES LLC,TIPSY TURTLE,Liquor Store (city), 08/10/2016,112 WEST 1ST STREET,Julesburg,CO,80737,40.986481632653,-102.2625125102,1,112 W 1st St,Julesburg,CO,Sedgwick County,80737
STIGALL INA M,COUNTRY LIQUOR STORE,Liquor Store (city), 09/29/2015,105 E HWY 2,Keenesburg,CO,80643,40.110226,-104.519846,1,105 Hwy 2,Keenesburg,CO,Weld County,80643
WAGON WHEEL LIQUOR LLC,WAGON WHEEL LIQUOR,Liquor Store (city), 05/01/2016,110 HILL ST,Kersey,CO,80644,40.392045125,-104.56450283333,1,110 Hill St,Kersey,CO,Weld County,80644
SKYE HOLDINGS LLC,GATEWAY GROCERY & LIQUOR,Liquor Store (county), 08/13/2016,23110 US HIGHWAY  6  # 108,Keystone,CO,80435,39.60881048,-105.95151712,1,23110 Us Hwy,Dillon,CO,Summit County,80435
SULLIVAN VENTURES INC,LOVELAND PASS LIQUORS,Liquor Store (county), 12/21/2015,101 MOUNTAIN VIEW PLAZA,KEYSTONE,CO,80435,39.428331816054,-106.04236133779,1,101 Mountain View Trl,Breckenridge,CO,Summit County,80424
"KRAFT & COMPANY, LLC",MK LIQUORS,Liquor Store (city), 02/14/2016,240 COMANCHE ST,KIOWA,CO,80117,39.346576367347,-104.46747942857,0.8,240 Comanche St,Kiowa,CO,Elbert County,80117
TRAILS END LIQUORS LLC,TRAILS END LIQUORS,Liquor Store (city), 02/07/2016,100 MAIN ST,Kit Carson,CO,80825,38.762668,-102.791935,1,100 Main St,Kit Carson,CO,Cheyenne County,80825
KITTREDGE WINE & SPIRITS INC,KITTREDGE WINE & SPIRITS,Liquor Store (county), 01/06/2016,26279 HIGHWAY 74  SUITE 100,KITTREDGE,CO,804391133,39.656864894737,-105.29935168421,1,26279 State Hwy,Kittredge,CO,Jefferson County,80457
BASEMANN SERVICES INC,WEST END LIQUOR,Liquor Store (city), 12/12/2015,200 PARK AVE,Kremmling,CO,80459,40.058948,-106.393541,1,200 Park Ave,Kremmling,CO,Grand County,80459
KREMMLING MERCANTILE LLC,KREMMLING MERCANTILE,Liquor Store (city), 07/13/2016,101 MARTIN WY K,Kremmling,CO,80459,40.147681,-106.378296,0.33,0,Kremmling,CO,Grand County,80459
WELL INC THE,WELL THE,Liquor Store (city), 10/16/2015,102 N 2ND,Kremmling,CO,80459,40.147681,-106.378296,0.33,0,Kremmling,CO,Grand County,80459
BUHR DARLENE S,T D LIQUOR,Liquor Store (city), 11/19/2015,422 SPRUCE ST,La Jara,CO,81140,37.273945020408,-105.96218012245,1,422 Spruce St,La Jara,CO,Conejos County,81140
BIG D'S LIQUOR MART LLC,BIG D'S LIQUOR MART,Liquor Store (city), 11/18/2015,26730 W US HWY 50,La Junta,CO,81050,37.99966777551,-103.58984720408,0.9,26730 Us Hwy,La Junta,CO,Otero County,81050
J&S LIQUOR LLC,J&S LIQUOR STORE,Liquor Store (city), 11/17/2015,302 E 1ST ST,La Junta,CO,81050,37.987970040816,-103.53907810204,0.9,302 E 1st St,La Junta,CO,Otero County,81050
BECERRA JOHN F BECERRA ALFREDO C,BEER JOINT THE,Liquor Store (county), 02/02/2016,102 N MAIN,LA JUNTA,CO,810509223,37.99298473913,-103.53133734783,0.9,102 Main St,La Junta,CO,Otero County,81050
LASALLE CLASSIC LIQUORS INC,LASALLE CLASSIC LIQUORS,Liquor Store (city), 06/26/2016,536 N 2ND ST,La Salle,CO,806453309,40.354882636364,-104.69984772727,1,536 N 2nd St,La Salle,CO,Weld County,80645
DAVENPORT TARA LYNN,LA VETA LIQUORS,Liquor Store (city), 09/07/2015,105 W FRANCISCO ST,La Veta,CO,81055,37.507975857143,-105.00913528571,1,105 W Francisco St,La Veta,CO,Huerfano County,81055
5280 WINE & SPIRITS LLC,SUMMIT WINE & SPIRITS,Liquor Store (city), 04/22/2016,385 CROSSING DRIVE,Lafayette,CO,800261742,40.000885727273,-105.10033378788,1,385 Crossing Dr,Lafayette,CO,Boulder County,80026
BLACK DIAMOND LIQUOR LLC,BLACK DIAMOND LIQUOR,Liquor Store (city), 01/03/2016,489 N HWY 287 STE 150,Lafayette,CO,80026,39.958193,-105.090248,0.8, S 112th St,Lafayette,CO,Boulder County,80026
DUONG VINH DINH,LAFAYETTE LIQUOR DEPOT,Liquor Store (city), 08/16/2015,183 SO BOULDER RD,Lafayette,CO,800268836,40.026334,-105.104899,0.33,0,Lafayette,CO,Boulder County,80026
"LH INVESTMENT, INC",T3 GAS & LIQUORS,Liquor Store (city), 11/09/2015,508 W BASELINE RD,Lafayette,CO,80026,40.000212,-105.08539134694,0.9,508 E Baseline Rd,Lafayette,CO,Boulder County,80026
PARTY LIQUOR INC,PARTY LIQUOR,Liquor Store (city), 02/09/2016,1021 S 112TH ST,Lafayette,CO,800269044,39.967234108108,-105.0903382027,1,1021 S 112th St,Lafayette,CO,Boulder County,80026
SHIVALIK LIQUORS LLC,DELUXE LIQUORS,Liquor Store (city), 10/07/2015,709 S PUBLIC RD,LAFAYETTE,CO,800262125,39.99224083871,-105.09048935484,1,709 S Public Rd,Lafayette,CO,Boulder County,80026
SOUTH BOULDER ROADLIQUORS INC,SOUTH BOULDER ROAD LIQUORS,Liquor Store (city), 02/18/2016,545 W S BOULDER RD #110,LAFAYETTE,CO,800268838,39.972766728395,-105.13673366667,1,545 West St,Louisville,CO,Boulder County,80027
J V VENTURES INC,SILVER SPUR,Liquor Store (city), 12/10/2015,301 N GUNNISON AVE,LAKE CITY,CO,81235,38.029831,-107.315393,0.8, Gunnison Ave,Lake City,CO,Hinsdale County,81235
TEXELTAC INC,ELKHORN LIQUORS,Liquor Store (city), 04/09/2016,144 S GUNNISON AVE,Lake City,CO,81235,38.027275777778,-107.31669077778,1,144 Gunnison Ave,Lake City,CO,Hinsdale County,81235
REED BENSON INC,SPORTMANS CAMPGROUND AND MOUNTAIN CABINS,Liquor Store (county), 05/06/2016,2095 TAYLOR LN,Lake City,CO,81235,38.026256,-107.276581,0.33,0,Lake City,CO,Hinsdale County,81235
11 MILE GENERAL INC,11 MILE GENERAL STORE,Liquor Store (county), 03/11/2016,5790 COUNTY RD 92,LAKE GEORGE,CO,808279203,38.980056,-105.514472,0.33,0,Lake George,CO,Park County,80827
STARKWEATHER INC,STARKY'S GENERAL STORE,Liquor Store (county), 10/04/2015,38316 HWY 24,Lake George,CO,80827,38.980537478261,-105.35775776812,1,38316 Us Hwy,Lake George,CO,Park County,80827
A & C INC,AJ'S LIQUOR,Liquor Store (city), 05/14/2016,9590 W. COLFAX AVENUE,Lakewood,CO,80215,39.740230836735,-105.10468465306,1,9590 W Colfax Ave,Lakewood,CO,Jefferson County,80215
ALAMEDA DISCOUNT LIQUORS INC,ALAMEDA DISCOUNT LIQUORS,Liquor Store (city), 06/03/2016,6241 W ALAMEDA AVE,LAKEWOOD,CO,802263540,39.711141862069,-105.06560393103,1,6241 W Alameda Ave,Denver,CO,Denver County,80226
ANDREATTA di FIRENZE LLC,POUR BOY LIQUOR,Liquor Store (city), 08/18/2015,6468 W 20TH AVE,Lakewood,CO,80214,39.747612530612,-105.06812120408,1,6468 W 20th Ave,Edgewater,CO,Jefferson County,80214
AWASH INC,LAKEWOOD LIQUORS,Liquor Store (city), 01/24/2016,9181 W JEWELL,LAKEWOOD,CO,802326447,39.682165588235,-105.10003447059,0.9,9181 W Jewell Ave,Denver,CO,Denver County,80232
BEAR CREEK LIQUOR INC,BEAR CREEK LIQUOR,Liquor Store (city), 05/26/2016,9886 W GIRTON DR,LAKEWOOD,CO,802274326,39.655758361905,-105.10844293333,1,9886 W Girton Dr,Denver,CO,Denver County,80227
BHOWMICK LIQUOR INC,NORMAN'S LIQUOR,Liquor Store (city), 06/26/2016,12065 W ALAMEDA PKWY UNIT F-6,LAKEWOOD,CO,802282701,39.707665,-105.13464488889,1,12065 W Alameda Pkwy,Denver,CO,Denver County,80228
BLUE OCEAN INC,SHERIDAN FINE WINE & SPIRITS,Liquor Store (city), 04/07/2016,65 SHERIDAN BLVD,Lakewood,CO,802262426,39.71556777551,-105.05327065306,0.9,65 S Sheridan Blvd,Denver,CO,Denver County,80226
BOK ENTERPRISE LLC,MOUNTAIR LIQUORS,Liquor Store (city), 03/26/2016,5246 W COLFAX AVE,Lakewood,CO,80214,39.740359938776,-105.05377161224,1,5246 W Colfax Ave,Edgewater,CO,Jefferson County,80214
BRITT LLC,FOOTHILLS DISCOUNT LIQUOR,Liquor Store (city), 04/26/2016,13079 W ALAMEDA PKWY,LAKEWOOD,CO,802283107,39.696295126761,-105.14571778873,1,13079 W Alameda Pkwy,Denver,CO,Denver County,80228
BUNCH'S LIQUOR LLC,THE L Q,Liquor Store (city), 11/14/2015,12018-A W JEWELL AVE,LAKEWOOD,CO,802284485,39.6821015,-105.12912416667,1,12018 -00A W Jewell Ave,Denver,CO,Denver County,80228
CHAMPION LIQUOR STORE LLC,CHAMPION LIQUOR,Liquor Store (city), 02/07/2016,6111 W COLFAX AVE,LAKEWOOD,CO,802141821,39.740335306122,-105.06393863265,1,6111 W Colfax Ave,Edgewater,CO,Jefferson County,80214
CHANLIEU INC,TL DISCOUNT LIQUORS,Liquor Store (city), 07/22/2016,2010 KIPLING STREET,Lakewood,CO,80215,39.747565653061,-105.10956589796,1,2010 Kipling St,Lakewood,CO,Jefferson County,80215
COLORADO TWO LLC,LOW PRICE LIQUOR,Liquor Store (city), 02/23/2016,275 S SHERIDAN BLVD SUITE 104,Lakewood,CO,80226,39.711792122449,-105.05325318367,1,275 S Sheridan Blvd,Denver,CO,Denver County,80226
CONTINENTAL DISCOUNT LIQUORS INC,CONTINENTAL DISCOUNT LIQUORS,Liquor Store (city), 05/08/2016,650 S WADSWORTH BLVD STE E,Lakewood,CO,802263130,39.705437153846,-105.08146984615,1,650 S Wadsworth Blvd,Denver,CO,Denver County,80226
CRABB INDUSTRIES LLC,BIG D LIQUORS,Liquor Store (city), 04/12/2016,1530 KIPLING,LAKEWOOD,CO,802152839,39.740924058824,-105.10955311765,1,1530 Kipling St,Lakewood,CO,Jefferson County,80215
DANAJ LLC,DANAJ LIQUORS,Liquor Store (city), 01/25/2016,7111 W ALAMEDA AVE UNIT G,Lakewood,CO,80226,39.711063071429,-105.07541428571,1,7111 W Alameda Ave,Denver,CO,Denver County,80226
DSK LIQUORS INC,777 LIQUORS,Liquor Store (city), 02/16/2016,7175 - 7185 W COLFAX,Lakewood,CO,80214,39.753043,-105.06415,0.2,0,Edgewater,CO,Jefferson County,80214
EDNA-VALLEY LLC,EDNA WINE & SPIRITS,Liquor Store (city), 11/25/2015,7986 W ALAMEDA AVE A & B,Lakewood,CO,80226,39.711016181818,-105.08668782828,1,7986 W Alameda Ave,Denver,CO,Denver County,80226
EV & OB ENTERPRISES INC,GIANT DISCOUNT LIQUOR,Liquor Store (city), 04/11/2016,1000 S WADSWORTH BLVD #C,Lakewood,CO,80226,39.69858,-105.081509,1,1000 S Wadsworth Blvd,Denver,CO,Denver County,80226
GOOD LIQUOR MARKET INC,GOOD LIQUOR MARKET,Liquor Store (city), 12/21/2015,98 WADSWORTH BLVD #101,Lakewood,CO,802261550,39.714819,-105.081456,0.9,98 S Wadsworth Blvd,Denver,CO,Denver County,80226
GOPI ENTERPRISES INC,SAI LIQUORS,Liquor Store (city), 05/14/2016,5066 S WADSWORTH BLVD #117,LAKEWOOD,CO,801231226,39.626106,-105.081734,0.9,5066 S Wadsworth Blvd,Littleton,CO,Jefferson County,80123
H AND H CORP,GREEN MOUNTAIN LIQUORS,Liquor Store (city), 01/10/2016,12611 W ALAMEDA PKWY,Lakewood,CO,802282828,39.703414857143,-105.13916520408,1,12611 W Alameda Pkwy,Denver,CO,Denver County,80228
HA INTERNATIONAL INC,WEST ALAMEDA LIQUORS,Liquor Store (city), 06/10/2016,99 S SHERIDAN BLVD,LAKEWOOD,CO,802262428,39.715004,-105.053271,1,99 S Sheridan Blvd,Denver,CO,Denver County,80226
HEY BEERMAN INCORPORATED,BEERMAN LIQUOR STORE,Liquor Store (city), 03/20/2016,10120 W 26TH AVE,LAKEWOOD,CO,802151483,39.75469793578,-105.11112359633,1,10120 W 26th Ave,Lakewood,CO,Jefferson County,80215
HYUNJIN INC,SPIRITS PLUS LIQUOR,Liquor Store (city), 07/31/2016,777 SIMMS ST,Lakewood,CO,80401,39.728888444444,-105.12848688889,0.9,777 Simms St,Golden,CO,Jefferson County,80401
IN AND OUT LIQUORSINC,IN AND OUT LIQUORS,Liquor Store (city), 03/29/2016,7007 W COLFAX AVE STE A,LAKEWOOD,CO,802145429,39.740311367347,-105.07439291837,1,7007 W Colfax Ave,Edgewater,CO,Jefferson County,80214
JAMES MAN INC,HOLIDAY LIQUOR,Liquor Store (city), 05/09/2016,997 SHERIDAN BLVD,LAKEWOOD,CO,802142547,39.745187,-105.053214,0.8, Sheridan Blvd,Edgewater,CO,Jefferson County,80214
JO-LY INC,FAMILY WINE & LIQUOR,Liquor Store (city), 04/30/2016,379 S GARRISON ST,Lakewood,CO,80226,39.710041327586,-105.10023011207,0.8,379 S Garrison St,Denver,CO,Denver County,80226
JV INC,LOCHWOOD SQUARE LIQUOR,Liquor Store (city), 09/17/2015,1555 SOUTH KIPLING PARKWAY UNIT A,Lakewood,CO,80232,39.68921775,-105.11811732143,1,1555 S Kipling Pkwy,Denver,CO,Denver County,80232
K & S REX INC,HI GRADE LIQUOR,Liquor Store (city), 09/18/2015,1070 UNIT C SOUTH UNION BLVD,LAKEWOOD,CO,80228,39.683582,-105.156647,0.2,0,Denver,CO,Denver County,80228
KAMAL INC,FLORIDA LIQUOR,Liquor Store (city), 08/26/2015,7579 W FLORIDA AVE UNIT A,Lakewood,CO,80232,39.689453732143,-105.08143258929,1,7579 W Florida Ave,Denver,CO,Denver County,80232
LIQUOR TIME,LIQUOR TIME,Liquor Store (city), 06/05/2016,7560 W JEWELL AVE,Lakewood,CO,802326802,39.682233,-105.08096813514,0.9,7560 W Jewell Ave,Denver,CO,Denver County,80232
MAUI CORPORATION,ATLAS WINE & SPIRITS,Liquor Store (city), 03/12/2016,11068 W JEWELL AVE #C-1,Lakewood,CO,802326121,39.682121632653,-105.12342359184,0.9,11068 W Jewell Ave,Denver,CO,Denver County,80232
MHJ CORP,JOSH LIQUORS,Liquor Store (city), 10/11/2015,6569 W COLFAX AVE,Lakewood,CO,80214,39.740338393939,-105.06925536364,1,6569 W Colfax Ave,Edgewater,CO,Jefferson County,80214
MILE HIGH WINE & SPIRITS LLC,MILE HIGH WINE AND SPIRITS,Liquor Store (city), 07/29/2015,435 S VANCE ST,Lakewood,CO,802261643,39.706873194631,-105.07975774497,1,435 S Vance St,Denver,CO,Denver County,80226
MOON CORP,FOX POINT LIQUORS,Liquor Store (city), 12/18/2015,13655 W JEWELL AVE B101,LAKEWOOD,CO,802286030,39.681727521739,-105.15774213043,1,13655 W Jewell Ave,Denver,CO,Denver County,80228
NGUYEN LIQUOR INC,AAA LIQUORS,Liquor Store (city), 07/26/2016,1115 S WADSWORTH BLVD,LAKEWOOD,CO,802325435,39.696389368421,-105.08152089474,1,1115 S Wadsworth Blvd,Denver,CO,Denver County,80232
